report_index,pdf_name,report_dir,source_file,page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,治理绩效,,税务培训覆盖率,%,{'2024': '95'},税务培训覆盖率 2024 95 %,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=alias_match:培训覆盖率
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,治理绩效,,发布公告数量,个,{'2024': '210'},发布公告数量 2024 210 个,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,治理绩效,,开展数据安全相关培训场次,次,{'2024': '1'},开展数据安全相关培训场次 2024 1 次,llm_no_match:该指标属于数据安全培训，Core ESG Schema 中无对应字段，不属于标准 ESG 指标。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,治理绩效,,培训累计时长,小时,{'2024': '2'},培训累计时长 2024 2 小时,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标'培训累计时长'与Core ESG Schema中'training_total_hours'的别名'累计培训时长'完全匹配，单位为小时，符合定义。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,社会绩效-供应商管理,,针对内部开展培训场次,次,{'2024': '9'},针对内部开展培训场次 2024 9 次,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标'针对内部开展培训场次'与'员工培训总时长'语义接近，单位为'次'，虽单位不完全匹配，但'培训场次'在上下文中可合理推断为培训活动次数，属于员工培训相关指标，Core Schema中'training_total_hours'的别名包含'培训总时长'，且该指标属于员工培训范畴，故匹配。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,社会绩效-供应商管理,,内部培训累计时长,小时,{'2024': '4.5'},内部培训累计时长 2024 4.5 小时,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:内部培训累计时长与员工培训总时长（training_total_hours）语义一致，单位为小时，符合该字段的别名和单位要求。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,社会绩效-供应商管理,,针对供应商开展培训场次,次,{'2024': '4'},针对供应商开展培训场次 2024 4 次,llm_no_match:该指标属于供应商管理类活动，Core ESG Schema 中无对应字段，不属于标准 ESG 指标。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,社会绩效-供应商管理,,供应商培训累计时长,小时,{'2024': '10'},供应商培训累计时长 2024 10 小时,llm_no_match:该指标属于供应商管理类活动，Core ESG Schema 中无对应字段，不属于标准 ESG 指标。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,社会绩效-供应商管理,,供应商总数,家,{'2024': '12'},供应商总数 2024 12 家,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_53.png,社会绩效-供应商管理,,公司内部通过可持续采购培训的采购员比例,%,{'2024': '100'},公司内部通过可持续采购培训的采购员比例 2024 100 %,llm_no_match:该指标属于公司特色培训覆盖率，Core ESG Schema 中无对应可持续采购培训相关字段。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,研发投入占营收比,%,{'2024年': '1.14'},研发投入占营收比 1.14 %,rejected_by_schema_validator:unit_type_mismatch:money; original_reason=alias_match:研发投入
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,研发人员占比,%,{'2024年': '0.50'},研发人员占比 0.50 %,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=llm_match:研发人员占比是研发人员数量与员工总数的比率，虽为比例形式，但其核心是研发人员数量的相对表达，属于研发人员数量的衍生指标，可映射至 r_and_d_personnel_count。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,软件著作权,件,{'2024年': '29'},软件著作权 29 件,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,每百万营收软件著作权数,件/百万元,{'2024年': '0.0074'},每百万营收软件著作权数 0.0074 件/百万元,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,有效专利总数,件,{'2024年': '203'},有效专利总数 203 件,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,每百万营收有效专利数,件/百万元,{'2024年': '0.0519'},每百万营收有效专利数 0.0519 件/百万元,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,绩效考核覆盖率,%,{'2024年': '100'},绩效考核覆盖率 100 %,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,发放职工生育补贴,万元,{'2024年': '38.72'},发放职工生育补贴 38.72 万元,llm_no_match:该指标属于员工福利或人力资源支出，不属于 Core ESG Schema 中定义的任何字段。
1,002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告.pdf,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告,C:\Users\18130\PycharmProjects\爬虫\esg-multimodal-extraction-agent\output\reports\001_002973_侨银股份_2024_侨银股份：2024年度环境、社会及公司治理（ESG）报告\unknown_metrics.csv,page_54.png,附录：关键绩效表-社会绩效,,发放残疾人补贴,万元,{'2024年': '51.8'},发放残疾人补贴 51.8 万元,llm_no_match:该指标属于社会公益或员工福利类支出，但 Core ESG Schema 中无对应字段，公益投入金额仅涵盖慈善捐赠等外部捐赠，不包括内部残疾人补贴。
